"AffiliateItemCard href","ItemCard__image src","ItemCard__name"
"https://affiliate.shopee.vn/offer/product_offer/16085744562?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-7ras8-md13r9mxcf59e7.webp","Combo 2 Túi nước giặt Lix đậm dặc hương nước hoa 3.2Kg bảo vệ da tay sạch thơm như mới - 2C-NGH47"
"https://affiliate.shopee.vn/offer/product_offer/12633602819?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-81ztc-mlg6rw804flu31.webp","Máy duỗi tóc ép thẳng AKIO tạo kiểu thẳng xoăn có ion âm, đèn hồng ngoại bảo vệ tóc tối đa"
"https://affiliate.shopee.vn/offer/product_offer/28571257875?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134201-7ras8-m4n8hcthhwfk8e.webp","Túi đựng rác tự phân hủy bảo vệ môi trường kích thước lớn 55.65cm"
"https://affiliate.shopee.vn/offer/product_offer/28778088502?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-820l4-mhw1x42f864j82.webp","Máy sấy tóc cao cấp Matrix có ion âm bảo vệ tóc, sấy nóng lạnh công suất lớn 2800W bảo hành 12 tháng"
"https://affiliate.shopee.vn/offer/product_offer/27526716205?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-81ztc-mlgnf1lvv8jm77.webp","Máy sấy tóc ion âm Camy Air Power 2 chiều tạo kiểu bảo vệ tóc, tốc độ cao 1600W bảo hành 12 tháng"
"https://affiliate.shopee.vn/offer/product_offer/53400280401?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-820l4-mgd5vdzkpwcua8.webp","🎁 Bộ Quà Tặng Sửa Chữa & Bảo Vệ Điện Thoại Cao Cấp ( Keo 3ml, Cường Lực, Tuavit 9 dụng cụ)"
"https://affiliate.shopee.vn/offer/product_offer/27411672581?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/ea34b749e010fdadbe0df440fefa9156.webp","Băng keo quấn cổ chân thể thao cao su non bảo vệ cổ chân tự dính đá bóng chống chấn thương"
"https://affiliate.shopee.vn/offer/product_offer/43462360269?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-7ras8-mdb6mhitj7to44.webp","Dao cạo dùng 1 lần và kính bảo vệ mắt Quà tặng kèm máy triệt lông H2C gentlesilk"
"https://affiliate.shopee.vn/offer/product_offer/28113545885?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-81ztc-mlft0itq8e81e7.webp","Nước Giặt Xả Tỏa Hương CleanZ Công Nghệ Sạch Sâu, Đánh Bay Vết Bẩn, Hương Thơm Mềm Mại, Bảo Vệ Màu Quần Áo"
"https://affiliate.shopee.vn/offer/product_offer/22729132216?trace=%7B%22trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B648055%2C655400%2C657568%2C657585%2C635297%5D%2C%22root_trace_id%22%3A%220.V2Fyskg70R.200%22%2C%22root_list_type%22%3A200%7D","https://down-aka-vn.img.susercontent.com/vn-11134207-81ztc-mllhg1o1ut540f.webp","[GIÁ 390K TẠI LIVE SHOP] Máy uốn tóc làm xoăn tự động SeeMee lớp phủ gốm sứ bảo vệ tóc tạo kiểu đường kính 32mm, LIS"
